"session";"unit_session_id";"item_id";"item_name";"answer";"created";"saved";"shown";"shown_relative";"answered";"answered_relative";"displaycount";"display_order";"hidden"
"bloodyBlueWhaleXXXyHiy0gRLAED1X4x-xvAjKjtDxtuTDi0tFBIoLZ9XS-iV-D";"31598543";"22998733";"plot_perceived_difficulty_6";"";"2024-01-16 11:36:38";"";"";"";"";"";"";"129";""
"bloodyBlueWhaleXXXyHiy0gRLAED1X4x-xvAjKjtDxtuTDi0tFBIoLZ9XS-iV-D";"31598543";"22998734";"plot_accuracy_6";"";"2024-01-16 11:36:38";"";"";"";"";"";"";"130";""
"bloodyBlueWhaleXXXyHiy0gRLAED1X4x-xvAjKjtDxtuTDi0tFBIoLZ9XS-iV-D";"31598543";"22998735";"plot_perceived_informativity_6";"";"2024-01-16 11:36:38";"";"";"";"";"";"";"131";""
"bloodyBlueWhaleXXXyHiy0gRLAED1X4x-xvAjKjtDxtuTDi0tFBIoLZ9XS-iV-D";"31598543";"22998736";"plot_relevance_6";"";"2024-01-16 11:36:38";"";"";"";"";"";"";"132";""
"bloodyBlueWhaleXXXyHiy0gRLAED1X4x-xvAjKjtDxtuTDi0tFBIoLZ9XS-iV-D";"31598543";"22887211";"page_9";"";"2024-01-16 11:36:38";"";"";"";"";"";"";"133";""
"bloodyBlueWhaleXXXyHiy0gRLAED1X4x-xvAjKjtDxtuTDi0tFBIoLZ9XS-iV-D";"31598543";"22844322";"attention_check_1a";"";"2024-01-16 11:36:38";"";"";"";"";"";"";"134";""
"bloodyBlueWhaleXXXyHiy0gRLAED1X4x-xvAjKjtDxtuTDi0tFBIoLZ9XS-iV-D";"31598543";"22932744";"page_10";"";"2024-01-16 11:36:38";"";"";"";"";"";"";"135";""
"bloodyBlueWhaleXXXyHiy0gRLAED1X4x-xvAjKjtDxtuTDi0tFBIoLZ9XS-iV-D";"31598543";"22877943";"check_graph";"";"2024-01-16 11:36:38";"";"";"";"";"";"";"136";""
"bloodyBlueWhaleXXXyHiy0gRLAED1X4x-xvAjKjtDxtuTDi0tFBIoLZ9XS-iV-D";"31598543";"22887158";"note_checkgraph";"";"2024-01-16 11:36:38";"";"";"";"";"";"";"137";""
"bloodyBlueWhaleXXXyHiy0gRLAED1X4x-xvAjKjtDxtuTDi0tFBIoLZ9XS-iV-D";"31598543";"22924968";"check_graph2";"";"2024-01-16 11:36:38";"";"";"";"";"";"";"138";""
"bloodyBlueWhaleXXXyHiy0gRLAED1X4x-xvAjKjtDxtuTDi0tFBIoLZ9XS-iV-D";"31598543";"22933028";"page_18";"";"2024-01-16 11:36:38";"";"";"";"";"";"";"139";""
"bloodyBlueWhaleXXXyHiy0gRLAED1X4x-xvAjKjtDxtuTDi0tFBIoLZ9XS-iV-D";"31598543";"22887161";"note_checktext";"";"2024-01-16 11:36:38";"";"";"";"";"";"";"140";""
"bloodyBlueWhaleXXXyHiy0gRLAED1X4x-xvAjKjtDxtuTDi0tFBIoLZ9XS-iV-D";"31598543";"22913461";"check_test";"";"2024-01-16 11:36:38";"";"";"";"";"";"";"141";""
"bloodyBlueWhaleXXXyHiy0gRLAED1X4x-xvAjKjtDxtuTDi0tFBIoLZ9XS-iV-D";"31598543";"22913462";"note_checktext2";"";"2024-01-16 11:36:38";"";"";"";"";"";"";"142";""
"bloodyBlueWhaleXXXyHiy0gRLAED1X4x-xvAjKjtDxtuTDi0tFBIoLZ9XS-iV-D";"31598543";"22908313";"check_text2";"";"2024-01-16 11:36:38";"";"";"";"";"";"";"143";""
"bloodyBlueWhaleXXXyHiy0gRLAED1X4x-xvAjKjtDxtuTDi0tFBIoLZ9XS-iV-D";"31598543";"22933033";"page_19";"";"2024-01-16 11:36:38";"";"";"";"";"";"";"144";""
"bloodyBlueWhaleXXXyHiy0gRLAED1X4x-xvAjKjtDxtuTDi0tFBIoLZ9XS-iV-D";"31598543";"23007316";"data_quality";"";"2024-01-16 11:36:38";"";"";"";"";"";"";"145";""
"bloodyBlueWhaleXXXyHiy0gRLAED1X4x-xvAjKjtDxtuTDi0tFBIoLZ9XS-iV-D";"31598543";"23007317";"page_20";"";"2024-01-16 11:36:38";"";"";"";"";"";"";"146";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"23027613";"prpid";"DAS_IST_EIN_TEST111";"2024-01-17 10:09:26";"2024-01-17 10:11:49";"2024-01-17 10:11:49";"";"2024-01-17 10:11:49";"";"1";"0";"0"
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22542976";"topic";"science_kit_vs_traditional_program";"2024-01-17 10:09:26";"2024-01-17 10:11:49";"2024-01-17 10:11:49";"";"2024-01-17 10:11:49";"";"1";"1";"0"
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22576743";"effect_size_1";"-0.2";"2024-01-17 10:09:26";"2024-01-17 10:11:49";"2024-01-17 10:11:49";"";"2024-01-17 10:11:49";"";"1";"2";"0"
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22576744";"effect_size_2";"0.8";"2024-01-17 10:09:26";"2024-01-17 10:11:49";"2024-01-17 10:11:49";"";"2024-01-17 10:11:49";"";"1";"3";"0"
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22763850";"effect_size_3";"0.2";"2024-01-17 10:09:26";"2024-01-17 10:11:49";"2024-01-17 10:11:49";"";"2024-01-17 10:11:49";"";"1";"4";"0"
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22763851";"effect_size_4";"0.5";"2024-01-17 10:09:26";"2024-01-17 10:11:49";"2024-01-17 10:11:49";"";"2024-01-17 10:11:49";"";"1";"5";"0"
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22763852";"effect_size_5";"-0.5";"2024-01-17 10:09:26";"2024-01-17 10:11:49";"2024-01-17 10:11:49";"";"2024-01-17 10:11:49";"";"1";"6";"0"
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22763853";"effect_size_6";"-0.8";"2024-01-17 10:09:26";"2024-01-17 10:11:49";"2024-01-17 10:11:49";"";"2024-01-17 10:11:49";"";"1";"7";"0"
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22993178";"effect_size_7";"-0.2";"2024-01-17 10:09:26";"2024-01-17 10:11:49";"2024-01-17 10:11:49";"";"2024-01-17 10:11:49";"";"1";"8";"0"
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22993179";"effect_size_8";"0.2";"2024-01-17 10:09:26";"2024-01-17 10:11:49";"2024-01-17 10:11:49";"";"2024-01-17 10:11:49";"";"1";"9";"0"
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22993180";"effect_size_9";"0.5";"2024-01-17 10:09:26";"2024-01-17 10:11:49";"2024-01-17 10:11:49";"";"2024-01-17 10:11:49";"";"1";"10";"0"
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22993181";"effect_size_10";"-0.8";"2024-01-17 10:09:26";"2024-01-17 10:11:49";"2024-01-17 10:11:49";"";"2024-01-17 10:11:49";"";"1";"11";"0"
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22993182";"effect_size_11";"0.8";"2024-01-17 10:09:26";"2024-01-17 10:11:49";"2024-01-17 10:11:49";"";"2024-01-17 10:11:49";"";"1";"12";"0"
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22993183";"effect_size_12";"-0.5";"2024-01-17 10:09:26";"2024-01-17 10:11:49";"2024-01-17 10:11:49";"";"2024-01-17 10:11:49";"";"1";"13";"0"
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22583679";"note_intro";"";"2024-01-17 10:09:26";"";"";"";"";"";"4";"14";"0"
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22629466";"page_1";"";"2024-01-17 10:09:26";"";"";"";"";"";"4";"15";"0"
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22643980";"note_consent";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"16";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22583680";"informed_consent";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"17";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22643956";"page_2";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"18";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22629422";"note_topic";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"19";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22710704";"study_ai";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"20";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22710705";"study_3d";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"21";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998681";"study_goal";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"22";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22639986";"study_science";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"23";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22603031";"page_3";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"24";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998685";"plot_3d_1";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"25";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998687";"plot_science_1";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"26";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998684";"plot_ai_1";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"27";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998686";"plot_goal_1";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"28";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998688";"plot_perceived_difficulty_1";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"29";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998689";"plot_accuracy_1";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"30";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998690";"plot_perceived_informativity_1";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"31";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998691";"plot_relevance_1";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"32";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22644387";"page_4";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"33";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998694";"plot_3d_2";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"34";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998696";"plot_science_2";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"35";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998695";"plot_goal_2";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"36";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998693";"plot_ai_2";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"37";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998697";"plot_perceived_difficulty_2";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"38";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998698";"plot_accuracy_2";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"39";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998699";"plot_perceived_informativity_2";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"40";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998700";"plot_relevance_2";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"41";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22653720";"page_5";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"42";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998702";"plot_ai_3";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"43";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998703";"plot_3d_3";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"44";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998705";"plot_science_3";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"45";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998704";"plot_goal_3";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"46";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998706";"plot_perceived_difficulty_3";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"47";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998707";"plot_accuracy_3";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"48";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998708";"plot_perceived_informativity_3";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"49";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998709";"plot_relevance_3";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"50";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22844443";"page_6";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"51";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998714";"plot_science_4";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"52";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998711";"plot_ai_4";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"53";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998713";"plot_goal_4";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"54";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998712";"plot_3d_4";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"55";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998715";"plot_perceived_difficulty_4";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"56";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998716";"plot_accuracy_4";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"57";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998717";"plot_perceived_informativity_4";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"58";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998718";"plot_relevance_4";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"59";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22844484";"page_7";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"60";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998720";"plot_ai_5";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"61";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998723";"plot_science_5";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"62";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998722";"plot_goal_5";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"63";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998721";"plot_3d_5";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"64";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998724";"plot_perceived_difficulty_5";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"65";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998725";"plot_accuracy_5";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"66";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998726";"plot_perceived_informativity_5";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"67";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998727";"plot_relevance_5";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"68";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22877986";"page_8";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"69";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998730";"plot_3d_6";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"70";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998732";"plot_science_6";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"71";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998729";"plot_ai_6";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"72";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998731";"plot_goal_6";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"73";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998733";"plot_perceived_difficulty_6";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"74";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998734";"plot_accuracy_6";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"75";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998735";"plot_perceived_informativity_6";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"76";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998736";"plot_relevance_6";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"77";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22887211";"page_9";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"78";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22844322";"attention_check_1a";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"79";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22932744";"page_10";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"80";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998740";"text_ai_1";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"81";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998743";"text_science_1";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"82";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998741";"text_3d_1";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"83";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998742";"text_goal_1";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"84";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998744";"text_perceived_difficulty_1";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"85";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998745";"text_accuracy_1";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"86";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998746";"text_perceived_informativity_1";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"87";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998747";"text_relevance_1";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"88";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22931521";"page_11";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"89";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998751";"text_goal_2";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"90";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998752";"text_science_2";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"91";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998749";"text_ai_2";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"92";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998750";"text_3d_2";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"93";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998753";"text_perceived_difficulty_2";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"94";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998754";"text_accuracy_2";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"95";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998755";"text_perceived_informativity_2";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"96";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998756";"text_relevance_2";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"97";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22932568";"page_12";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"98";""
"boredZebraXXXEgzHqrlBUyntvyQ8cNjvKgNI4f60qircqDXxg4ZGfOHTPVT0Nqv";"31612771";"22998759";"text_3d_3";"";"2024-01-17 10:09:26";"";"";"";"";"";"";"99";""
